TOT_POP,COUNTY_NAME_n,Active General Surgeons per 100000 Population 2018 (AAMC),ICU Beds_x,STATE_NAME_n,anycondition_number,Total Hospitals (2019)
26787.0,1369.0,9.2,4.0,37.0,10105.0,0.389911454
5813.0,647.0,6.2,0.0,43.0,2483.0,0.105923469
7081.0,1371.0,9.2,0.0,37.0,2450.0,0.103071005
12045.0,51.0,5.8,0.0,44.0,2838.0,0.205760327
94347.0,29.0,6.9,0.0,47.0,24972.0,1.151857101
11534.0,50.0,7.0,0.0,25.0,4409.0,0.229684
45467.0,1241.0,7.1,0.0,33.0,17405.0,0.490417022
19759.0,222.0,6.9,0.0,47.0,5287.0,0.241232307
1034.0,1062.0,9.8,0.0,26.0,350.0,0.054507886
17318.0,675.0,6.8,0.0,27.0,5158.0,0.834810923
44161.0,1332.0,6.2,6.0,36.0,16674.0,1.39995293
2742.0,1472.0,9.2,0.0,41.0,1077.0,0.17715688
6293.0,1690.0,7.3,0.0,46.0,2388.0,0.070926314
23365.0,835.0,7.9,0.0,22.0,9464.0,0.336593498
8414.0,612.0,10.5,0.0,48.0,4028.0,0.260923497
25391.0,425.0,7.0,0.0,10.0,9420.0,0.349988474
10766.0,29.0,6.2,0.0,43.0,3820.0,0.196176169
51128.0,1828.0,7.9,4.0,49.0,18354.0,1.169681683
18339.0,1750.0,7.3,0.0,46.0,5980.0,0.206692781
23864.0,464.0,5.8,6.0,12.0,6820.0,0.612173699
14354.0,557.0,8.3,0.0,35.0,6363.0,0.238221465
17335.0,1550.0,6.2,0.0,43.0,7192.0,0.315875338
24880.0,64.0,6.9,0.0,9.0,10576.0,0.253480333
19688.0,161.0,8.1,0.0,42.0,8132.0,0.334433775
9097.0,832.0,7.9,0.0,22.0,3778.0,0.131050334
15841.0,1686.0,7.3,0.0,46.0,5926.0,0.178538652
32955.0,402.0,7.0,0.0,10.0,11176.0,0.454250331
18918.0,1804.0,7.9,5.0,49.0,6433.0,0.432796864
4341.0,1141.0,7.7,0.0,31.0,1660.0,0.084937779
6283.0,865.0,7.9,0.0,22.0,2678.0,0.090512174
16193.0,625.0,6.8,4.0,16.0,6061.0,0.773080245
10362.0,831.0,7.9,0.0,22.0,4564.0,0.149273778
20299.0,445.0,7.0,0.0,10.0,7266.0,0.27980056
24133.0,163.0,6.5,0.0,14.0,9016.0,0.476033185
5546.0,1458.0,9.2,0.0,41.0,1643.0,0.358319495
12362.0,728.0,8.3,0.0,17.0,5947.0,0.290486398
5795.0,881.0,7.9,0.0,22.0,2660.0,0.083482102
12159.0,1612.0,6.2,0.0,43.0,4960.0,0.221559172
12175.0,775.0,6.2,0.0,43.0,5235.0,0.221850721
7033.0,40.0,8.3,0.0,17.0,3400.0,0.165263779
36249.0,117.0,8.3,8.0,17.0,15005.0,0.851791088
3999.0,935.0,7.4,0.0,23.0,1281.0,0.090510925
38247.0,975.0,6.2,12.0,36.0,14207.0,1.212472537
37964.0,240.0,7.4,8.0,23.0,12831.0,0.859254
1362.0,1631.0,6.2,0.0,43.0,533.0,0.024818126
21217.0,1531.0,6.2,4.0,43.0,7953.0,0.386612463
21935.0,1316.0,8.3,5.0,35.0,7746.0,0.364037052
10673.0,54.0,7.0,0.0,3.0,4155.0,0.311638532
11161.0,44.0,9.1,0.0,18.0,4913.0,0.378421958
1516.0,1518.0,6.2,0.0,43.0,642.0,0.027624287
63955.0,13.0,7.4,0.0,23.0,16204.0,1.447518427
7912.0,434.0,7.0,0.0,10.0,3182.0,0.109058675
103551.0,900.0,7.4,25.0,23.0,24418.0,2.343710119
28710.0,637.0,6.8,34.0,16.0,9302.0,1.370662252
11323.0,318.0,8.3,0.0,17.0,5493.0,0.266071629
59673.0,493.0,8.1,12.0,42.0,25459.0,1.013646213
8276.0,882.0,7.9,0.0,22.0,3503.0,0.119223103
6050.0,58.0,7.0,0.0,25.0,2193.0,0.120477562
5753.0,318.0,6.2,0.0,43.0,1849.0,0.10483016
6490.0,164.0,7.0,0.0,3.0,2713.0,0.189500054
14587.0,7.0,6.9,0.0,9.0,6008.0,0.148614052
19942.0,679.0,8.1,2.0,42.0,7909.0,0.338748392
17335.0,1217.0,8.1,0.0,42.0,7832.0,0.294464115
33240.0,1672.0,5.8,0.0,44.0,7005.0,0.567826757
21198.0,1454.0,6.2,4.0,43.0,7583.0,0.386266249
33780.0,327.0,8.3,0.0,35.0,10585.0,0.560618719
16433.0,28.0,7.6,12.0,0.0,6463.0,0.339561539
33406.0,603.0,6.8,6.0,16.0,11117.0,1.594856955
8743.0,115.0,7.0,0.0,25.0,3312.0,0.174105012
5830.0,1795.0,10.5,0.0,48.0,2720.0,0.180792012
9960.0,701.0,9.1,0.0,18.0,4258.0,0.337701165
6958.0,659.0,6.8,0.0,27.0,2362.0,0.335409077
23920.0,12.0,7.6,0.0,0.0,10741.0,0.494268363
36033.0,52.0,8.3,0.0,35.0,14485.0,0.598009896
31729.0,36.0,6.9,6.0,47.0,9616.0,0.387370811
17787.0,51.0,10.5,0.0,48.0,7388.0,0.551586194
5761.0,1070.0,6.8,0.0,27.0,1987.0,0.277707918
2105.0,687.0,6.8,0.0,16.0,747.0,0.100496135
33407.0,46.0,6.9,3.0,15.0,10835.0,1.249000284
45358.0,140.0,8.3,6.0,35.0,16838.0,0.752769208
64000.0,150.0,7.0,11.0,3.0,24005.0,1.868721641
14529.0,736.0,8.3,0.0,17.0,6060.0,0.341407286
18853.0,51.0,7.0,0.0,10.0,6332.0,0.259868957
6111.0,1451.0,9.2,0.0,41.0,1763.0,0.394823375
17144.0,40.0,6.2,0.0,43.0,6632.0,0.31239497
1087.0,151.0,9.8,0.0,26.0,354.0,0.057301811
15600.0,1282.0,7.9,0.0,49.0,5512.0,0.356889263
54762.0,16.0,7.6,22.0,0.0,23618.0,1.131568734
22039.0,155.0,8.1,0.0,42.0,9034.0,0.374369462
28355.0,290.0,6.9,0.0,9.0,10622.0,0.288884037
13422.0,1234.0,7.1,0.0,33.0,5389.0,0.144772632
2330.0,1448.0,9.2,0.0,41.0,743.0,0.150538122
40076.0,1003.0,7.0,12.0,25.0,15186.0,0.798059301
3076.0,1255.0,10.5,0.0,34.0,962.0,0.157831378
63227.0,511.0,10.2,0.0,32.0,22143.0,0.537077564
7177.0,745.0,8.3,0.0,17.0,3366.0,0.168647539
32006.0,31.0,6.5,5.0,14.0,12868.0,0.631331294
9253.0,594.0,6.9,0.0,15.0,3422.0,0.345945449
26158.0,259.0,7.8,4.0,5.0,7539.0,0.408750038
4651.0,1048.0,9.8,0.0,26.0,1736.0,0.245180057
57685.0,384.0,7.0,8.0,10.0,21406.0,0.795127609
13901.0,122.0,7.9,6.0,22.0,5821.0,0.200256205
18045.0,1655.0,6.2,0.0,43.0,6955.0,0.328812834
17128.0,271.0,6.9,0.0,47.0,5075.0,0.209111137
31833.0,975.0,7.1,0.0,24.0,12445.0,1.055226969
16663.0,564.0,6.5,0.0,14.0,6166.0,0.328684414
2987.0,209.0,7.2,0.0,4.0,1039.0,0.027108521
4802.0,7.0,7.0,0.0,13.0,1827.0,0.070478641
31490.0,64.0,12.1,0.0,19.0,12073.0,0.79995278
2100.0,351.0,10.5,0.0,34.0,723.0,0.107752241
15763.0,524.0,7.0,8.0,13.0,5803.0,0.231352523
6941.0,1693.0,7.3,0.0,46.0,3007.0,0.078229707
38754.0,489.0,8.3,0.0,35.0,14809.0,0.643168083
22935.0,567.0,6.5,1.0,14.0,9113.0,0.452402151
8664.0,49.0,7.0,0.0,25.0,3468.0,0.172531834
13726.0,29.0,5.8,0.0,12.0,3275.0,0.352107618
14539.0,6.0,6.9,0.0,15.0,5142.0,0.543575153
17830.0,1405.0,7.3,0.0,46.0,7271.0,0.200956011
4903.0,1258.0,10.5,0.0,34.0,1703.0,0.251575827
15631.0,713.0,7.3,0.0,46.0,6969.0,0.176171812
8009.0,603.0,8.3,0.0,17.0,3492.0,0.188198152
18223.0,1224.0,10.5,7.0,48.0,9226.0,0.565106832
55922.0,901.0,7.4,10.0,23.0,15675.0,1.265704409
6807.0,456.0,9.8,0.0,26.0,2181.0,0.358834798
14245.0,1243.0,7.1,0.0,33.0,5643.0,0.153649691
9598.0,486.0,6.8,0.0,16.0,3618.0,0.458224183
21539.0,158.0,5.8,0.0,44.0,6593.0,0.367942855
1101.0,167.0,7.2,0.0,4.0,397.0,0.009992127
33033.0,1637.0,6.2,8.0,43.0,11794.0,0.601921549
20222.0,1357.0,6.2,6.0,36.0,7156.0,0.641059943
12260.0,488.0,7.0,0.0,13.0,4553.0,0.17993922
18778.0,548.0,8.3,6.0,17.0,7248.0,0.441251705
37147.0,395.0,6.9,4.0,15.0,13023.0,1.388829094
10881.0,1071.0,6.8,0.0,27.0,3548.0,0.524516552
26099.0,392.0,7.0,0.0,10.0,9888.0,0.359747516
39304.0,44.0,5.8,4.0,12.0,9498.0,1.008249877
8018.0,118.0,7.0,0.0,3.0,3338.0,0.234115783
6411.0,1226.0,8.1,0.0,42.0,2564.0,0.108901612
43598.0,149.0,7.9,3.0,49.0,15000.0,0.997413981
17948.0,55.0,7.0,2.0,3.0,7062.0,0.524059625
61452.0,40.0,7.1,8.0,33.0,22081.0,0.662834734
52592.0,9.0,6.2,0.0,43.0,20430.0,0.958322226
4029.0,1111.0,5.6,0.0,28.0,1735.0,0.058422247
40878.0,438.0,8.1,8.0,42.0,16595.0,0.694381544
1311.0,1630.0,6.2,0.0,43.0,445.0,0.023888813
40507.0,28.0,8.1,0.0,42.0,17795.0,0.688079486
5430.0,662.0,6.8,0.0,16.0,2152.0,0.259237061
3977.0,629.0,6.8,0.0,27.0,1388.0,0.191710535
5776.0,1324.0,6.2,0.0,36.0,2223.0,0.183105639
45592.0,363.0,7.0,10.0,10.0,16696.0,0.628438206
22950.0,1718.0,7.3,8.0,46.0,8244.0,0.258661831
21561.0,7.0,6.2,6.0,43.0,7841.0,0.392880771
1360.0,938.0,6.8,0.0,27.0,514.0,0.065558543
57618.0,797.0,12.1,6.0,19.0,20413.0,1.463692577
55976.0,1223.0,7.1,14.0,33.0,23582.0,0.603769398
8940.0,1072.0,6.8,0.0,27.0,3046.0,0.430951014
2131.0,734.0,6.2,0.0,43.0,743.0,0.038830709
10014.0,1662.0,5.8,0.0,44.0,3245.0,0.171065498
42733.0,1207.0,7.1,0.0,33.0,14247.0,0.460927499
6050.0,453.0,5.8,0.0,12.0,1840.0,0.155198243
21809.0,327.0,7.0,0.0,10.0,8577.0,0.300614337
10231.0,1334.0,6.2,0.0,36.0,4313.0,0.324334105
76737.0,1759.0,6.9,19.0,47.0,27160.0,0.936861356
11931.0,52.0,7.1,0.0,24.0,5180.0,0.39549879
15460.0,792.0,9.1,0.0,18.0,6470.0,0.524182732
15888.0,706.0,8.3,0.0,17.0,6826.0,0.373341521
40997.0,1307.0,8.3,0.0,35.0,16028.0,0.680393298
31980.0,53.0,7.0,6.0,10.0,11480.0,0.440810972
2806.0,1083.0,6.8,0.0,27.0,1075.0,0.135262701
22192.0,406.0,7.0,0.0,10.0,9030.0,0.305893593
7042.0,1707.0,7.3,0.0,46.0,3027.0,0.079368044
14987.0,14.0,7.6,0.0,0.0,5959.0,0.309682273
10262.0,779.0,9.1,0.0,18.0,4436.0,0.347940698
3828.0,234.0,7.8,0.0,5.0,1467.0,0.059817079
53677.0,353.0,7.0,5.0,10.0,17086.0,0.739881505
36506.0,31.0,8.7,0.0,38.0,13819.0,0.56724135
19817.0,398.0,6.2,0.0,43.0,8290.0,0.361101908
49774.0,784.0,9.1,15.0,18.0,20493.0,1.687624276
24193.0,352.0,7.0,0.0,10.0,9508.0,0.333475292
26092.0,52.0,8.3,32.0,17.0,12191.0,0.613118515
39126.0,161.0,7.0,16.0,3.0,13626.0,1.142431296
5686.0,142.0,7.0,0.0,10.0,2120.0,0.078375584
36277.0,440.0,6.9,8.0,15.0,12256.0,1.356302071
7289.0,1816.0,7.9,0.0,49.0,2441.0,0.16675422
40693.0,1734.0,7.3,34.0,46.0,17313.0,0.458637294
7037.0,161.0,6.5,0.0,14.0,2613.0,0.138807671
16603.0,162.0,7.0,0.0,3.0,6700.0,0.484787272
12326.0,139.0,7.0,0.0,3.0,4819.0,0.359904109
46248.0,47.0,6.5,7.0,14.0,16720.0,0.912260504
13724.0,304.0,6.9,0.0,9.0,6337.0,0.139821708
2840.0,661.0,6.8,0.0,16.0,1157.0,0.135586235
48117.0,1731.0,7.3,25.0,46.0,15013.0,0.542310733
14751.0,1604.0,6.2,5.0,43.0,5398.0,0.268790142
10968.0,209.0,7.7,0.0,31.0,4331.0,0.214604367
39272.0,409.0,7.0,0.0,10.0,9888.0,0.541323593
23709.0,368.0,6.8,0.0,27.0,8171.0,1.142887872
7147.0,130.0,9.2,0.0,41.0,2143.0,0.461757922
59749.0,883.0,10.2,14.0,32.0,19430.0,0.507533923
16239.0,524.0,10.5,0.0,34.0,5420.0,0.833232686
30772.0,808.0,7.3,0.0,46.0,11444.0,0.346820997
9722.0,47.0,6.8,0.0,16.0,3673.0,0.464144145
64623.0,152.0,8.3,38.0,17.0,26306.0,1.5185328
776.0,257.0,7.8,0.0,5.0,228.0,0.012125928
60949.0,1716.0,7.3,0.0,46.0,23704.0,0.686935946
25642.0,112.0,6.9,0.0,15.0,8847.0,0.958687259
25413.0,842.0,7.9,0.0,22.0,10938.0,0.366096751
10558.0,122.0,6.5,0.0,14.0,4446.0,0.20826082
38335.0,1345.0,6.2,0.0,36.0,15678.0,1.215262235
8632.0,13.0,10.5,0.0,48.0,4126.0,0.267683816
16904.0,619.0,6.9,0.0,15.0,6222.0,0.631996312
57840.0,4.0,7.6,6.0,0.0,20584.0,1.195170658
55551.0,385.0,6.2,9.0,36.0,19393.0,1.761028628
33976.0,51.0,7.0,9.0,13.0,12893.0,0.498663536
6468.0,133.0,6.8,0.0,27.0,2279.0,0.31178872
19680.0,6.0,7.6,7.0,0.0,8891.0,0.406655577
28575.0,46.0,8.1,0.0,42.0,11877.0,0.485394409
3499.0,1477.0,6.2,0.0,43.0,1307.0,0.063758166
24851.0,55.0,6.5,0.0,14.0,9235.0,0.490196026
41556.0,308.0,6.9,3.0,9.0,15424.0,0.423377361
24582.0,742.0,7.4,3.0,23.0,8415.0,0.556373981
19102.0,52.0,6.5,4.0,14.0,6984.0,0.376794676
71375.0,337.0,6.9,28.0,9.0,25369.0,0.7271768
21037.0,780.0,9.1,0.0,18.0,8544.0,0.713275041
43051.0,1837.0,10.6,10.0,50.0,12796.0,2.160981554
7451.0,994.0,7.0,0.0,25.0,2874.0,0.148376581
1894.0,1362.0,9.2,0.0,37.0,692.0,0.027569056
6579.0,1462.0,9.2,0.0,41.0,2166.0,0.425060216
31175.0,665.0,6.2,9.0,36.0,12393.0,0.988282254
4472.0,735.0,8.3,0.0,17.0,2105.0,0.105084547
14350.0,154.0,6.8,0.0,27.0,4464.0,0.691739043
7531.0,768.0,6.2,0.0,43.0,2810.0,0.137228565
52377.0,119.0,9.2,0.0,37.0,18981.0,0.762399382
20705.0,370.0,7.0,6.0,10.0,8907.0,0.285396847
4472.0,626.0,6.8,0.0,16.0,1668.0,0.213500578
5121.0,1735.0,7.3,7.0,46.0,2271.0,0.057717091
5877.0,1593.0,6.2,0.0,43.0,2246.0,0.107089666
47364.0,1765.0,6.9,6.0,47.0,12897.0,0.578254313
38684.0,491.0,8.7,10.0,38.0,14521.0,0.601083777
14340.0,404.0,7.0,0.0,10.0,6275.0,0.197661956
61197.0,64.0,10.2,0.0,32.0,23523.0,0.519833863
10178.0,1002.0,6.8,0.0,27.0,3587.0,0.49062857
77516.0,1370.0,9.2,3.0,37.0,27000.0,1.128322555
6033.0,642.0,6.8,0.0,16.0,1901.0,0.288025265
6841.0,596.0,6.9,0.0,15.0,2284.0,0.255767083
13253.0,13.0,7.0,0.0,13.0,4945.0,0.194513416
17069.0,543.0,6.9,0.0,15.0,6016.0,0.63816523
24263.0,1829.0,7.9,0.0,49.0,8974.0,0.555077192
2043.0,1455.0,9.2,0.0,41.0,675.0,0.131995443
8645.0,602.0,6.9,0.0,15.0,3074.0,0.323213921
8397.0,1528.0,6.2,0.0,43.0,3427.0,0.153008665
21012.0,31.0,7.1,0.0,33.0,8555.0,0.226640035
39531.0,244.0,10.6,12.0,50.0,12223.0,1.984292161
27245.0,307.0,6.9,0.0,9.0,10366.0,0.277575228
152.0,1591.0,6.2,0.0,43.0,47.0,0.002769717
8313.0,541.0,7.0,0.0,25.0,3062.0,0.165542144
30267.0,1490.0,8.1,7.0,42.0,12664.0,0.514135873
14523.0,1695.0,7.3,0.0,46.0,6081.0,0.163683912
8647.0,88.0,9.6,0.0,1.0,2220.0,0.246240362
7200.0,1540.0,6.2,0.0,43.0,2336.0,0.131197141
26314.0,30.0,7.6,6.0,0.0,11517.0,0.543736527
31749.0,160.0,7.0,0.0,25.0,12808.0,0.632238366
45602.0,170.0,7.2,0.0,4.0,14980.0,0.413860995
14011.0,145.0,6.5,0.0,14.0,5621.0,0.276372642
60669.0,723.0,8.3,14.0,17.0,25559.0,1.42562039
14604.0,51.0,8.3,0.0,35.0,6606.0,0.242370508
54764.0,1219.0,7.1,0.0,33.0,18118.0,0.590696501
22061.0,117.0,7.0,0.0,3.0,7859.0,0.644154189
11586.0,236.0,9.8,4.0,26.0,3341.0,0.610762446
21938.0,1825.0,7.9,10.0,49.0,8957.0,0.501886965
22068.0,1491.0,8.1,6.0,42.0,9034.0,0.374862076
7348.0,1352.0,6.2,0.0,36.0,2925.0,0.232939791
2585.0,404.0,10.5,0.0,34.0,1000.0,0.132637877
16841.0,161.0,7.0,0.0,13.0,6621.0,0.247174258
7090.0,1678.0,11.7,0.0,45.0,2373.0,0.158486601
28706.0,35.0,10.5,0.0,48.0,12174.0,0.890191336
1389.0,1536.0,6.2,0.0,43.0,608.0,0.025310115
29036.0,236.0,6.2,4.0,36.0,10911.0,0.920473569
5765.0,162.0,8.1,0.0,42.0,2573.0,0.097928216
70942.0,1306.0,7.9,12.0,49.0,21701.0,1.622976802
28067.0,54.0,8.3,0.0,35.0,11988.0,0.465804783
20386.0,64.0,7.0,0.0,10.0,7885.0,0.280999765
7711.0,428.0,6.8,1.0,16.0,2627.0,0.368135724
12668.0,647.0,6.2,0.0,36.0,5275.0,0.401589722
4248.0,915.0,7.4,0.0,23.0,1498.0,0.096146639
3758.0,918.0,7.4,0.0,23.0,1339.0,0.085056278
24704.0,1389.0,8.7,0.0,38.0,8914.0,0.383858278
1996.0,1081.0,6.8,0.0,27.0,636.0,0.096216803
11702.0,1511.0,6.2,0.0,43.0,4572.0,0.213231797
9541.0,514.0,10.5,0.0,34.0,3325.0,0.489554348
66765.0,6.0,6.8,16.0,16.0,23293.0,3.187470054
2611.0,440.0,7.0,0.0,10.0,1153.0,0.035989914
54950.0,1658.0,5.8,0.0,44.0,15439.0,0.938690743
20528.0,789.0,7.0,6.0,25.0,7718.0,0.408787337
17769.0,109.0,7.0,0.0,3.0,7186.0,0.518833044
17209.0,33.0,7.6,0.0,0.0,7147.0,0.355596332
4212.0,150.0,7.0,0.0,13.0,1774.0,0.061819249
32208.0,36.0,6.5,6.0,14.0,11067.0,0.635315826
15941.0,663.0,6.8,0.0,16.0,6229.0,0.761049354
32113.0,76.0,9.6,9.0,1.0,8394.0,0.914480946
25095.0,611.0,6.9,0.0,15.0,8033.0,0.938236361
8683.0,397.0,7.0,0.0,10.0,3689.0,0.119686106
32120.0,50.0,6.8,7.0,16.0,11824.0,1.533461217
18240.0,1397.0,8.7,42.0,38.0,6392.0,0.283418677
16249.0,44.0,6.9,0.0,15.0,5262.0,0.607507576
26032.0,9.0,7.6,0.0,0.0,11769.0,0.53790945
4074.0,147.0,9.8,0.0,26.0,1347.0,0.21476318
4421.0,717.0,8.3,0.0,17.0,2027.0,0.103886132
9047.0,933.0,7.4,0.0,23.0,2835.0,0.204764275
6833.0,55.0,7.0,0.0,10.0,3172.0,0.094185784
5723.0,67.0,9.6,0.0,1.0,1996.0,0.162973701
17284.0,738.0,6.2,0.0,43.0,6514.0,0.314946025
16811.0,35.0,7.0,0.0,3.0,7057.0,0.490860617
8611.0,427.0,7.0,0.0,10.0,3539.0,0.118693661
9911.0,115.0,7.1,0.0,24.0,4017.0,0.328538136
44191.0,333.0,6.9,0.0,9.0,18451.0,0.450223047
4909.0,64.0,7.8,0.0,5.0,1396.0,0.076708997
17607.0,988.0,7.0,0.0,25.0,6015.0,0.350619576
1377.0,703.0,9.2,0.0,41.0,477.0,0.088966092
28977.0,753.0,6.2,0.0,36.0,11471.0,0.918603203
37317.0,712.0,8.3,8.0,17.0,15124.0,0.876887308
23517.0,966.0,7.1,0.0,24.0,8971.0,0.77956123
3656.0,1349.0,6.2,0.0,36.0,1375.0,0.115899276
18760.0,411.0,8.3,0.0,35.0,7092.0,0.311344203
30302.0,1676.0,11.7,4.0,45.0,9014.0,0.677356981
1608.0,424.0,7.0,0.0,10.0,751.0,0.022164604
33370.0,395.0,6.5,4.0,14.0,11567.0,0.658236746
8732.0,137.0,6.9,0.0,9.0,3429.0,0.088962631
34909.0,617.0,6.9,0.0,15.0,9005.0,1.305156132
17586.0,1727.0,7.3,0.0,46.0,7116.0,0.198205968
7462.0,1633.0,6.2,0.0,43.0,2985.0,0.135971259
66781.0,261.0,7.7,10.0,31.0,22214.0,1.306664319
35567.0,556.0,6.5,4.0,14.0,14147.0,0.70157346
823.0,427.0,6.2,0.0,43.0,356.0,0.014996562
12304.0,500.0,6.9,0.0,15.0,4037.0,0.460014353
67560.0,29.0,7.1,0.0,33.0,25744.0,0.72871696
38779.0,1383.0,8.7,7.0,38.0,13826.0,0.602559916
23963.0,1146.0,7.7,6.0,31.0,8930.0,0.468869844
12326.0,955.0,7.1,0.0,24.0,5601.0,0.408592581
29503.0,1481.0,8.1,6.0,42.0,11774.0,0.501158049
1587.0,81.0,9.6,0.0,1.0,530.0,0.045192952
11555.0,1663.0,5.8,0.0,44.0,3024.0,0.197389837
48342.0,123.0,7.0,0.0,3.0,19099.0,1.411527212
2629.0,629.0,6.8,0.0,16.0,1057.0,0.12551275
28385.0,1297.0,8.3,4.0,35.0,11730.0,0.471082366
16999.0,1692.0,7.3,0.0,46.0,7157.0,0.191590086
62190.0,375.0,7.0,0.0,10.0,19050.0,0.857224339
65767.0,36.0,8.3,20.0,35.0,29414.0,1.0914805
69410.0,63.0,7.0,0.0,10.0,27267.0,0.956744514
57835.0,161.0,8.3,7.0,35.0,19370.0,0.959839657
4332.0,1260.0,10.5,0.0,34.0,1453.0,0.22227748
5201.0,138.0,5.6,0.0,28.0,1907.0,0.075416756
8460.0,136.0,10.6,0.0,50.0,2550.0,0.424656894
2135.0,738.0,8.3,0.0,17.0,894.0,0.050168942
58266.0,145.0,7.0,0.0,25.0,21236.0,1.160288532
18760.0,1541.0,6.2,0.0,43.0,6265.0,0.341841439
8985.0,40.0,7.0,0.0,3.0,4256.0,0.262350999
40497.0,61.0,7.6,6.0,0.0,15892.0,0.836805431
18029.0,147.0,7.0,6.0,3.0,7524.0,0.526424726
6336.0,267.0,7.8,0.0,5.0,1612.0,0.099007579
17505.0,1191.0,7.1,0.0,33.0,6897.0,0.188812765
98971.0,73.0,9.6,13.0,1.0,27556.0,2.818394224
12469.0,152.0,6.5,0.0,14.0,4720.0,0.245956068
6918.0,90.0,9.6,0.0,1.0,2346.0,0.19700368
21709.0,1320.0,6.2,6.0,36.0,7932.0,0.688199501
14462.0,1474.0,8.1,0.0,42.0,5704.0,0.24566138
6580.0,1319.0,5.8,0.0,44.0,1753.0,0.112403732
26398.0,1429.0,7.0,0.0,40.0,11389.0,0.358264457
19556.0,138.0,7.7,4.0,31.0,6608.0,0.382640682
811.0,249.0,7.8,0.0,5.0,240.0,0.012672845
12457.0,160.0,7.0,0.0,3.0,5747.0,0.363729148
43184.0,781.0,9.1,0.0,18.0,17459.0,1.464185453
35268.0,715.0,8.3,0.0,17.0,15900.0,0.828739223
25439.0,153.0,7.0,6.0,3.0,11803.0,0.742787654
37480.0,113.0,7.0,24.0,3.0,13982.0,1.094370111
45804.0,1285.0,8.3,6.0,35.0,15202.0,0.760171101
28719.0,1622.0,6.2,0.0,43.0,12311.0,0.523312595
21122.0,538.0,8.3,0.0,17.0,8597.0,0.496331798
16927.0,560.0,6.5,0.0,14.0,6569.0,0.333891921
18578.0,34.0,7.4,0.0,23.0,5955.0,0.420483111
5520.0,1323.0,6.2,0.0,36.0,2192.0,0.174990154
23341.0,323.0,7.9,4.0,22.0,8926.0,0.336247757
9813.0,1836.0,10.6,0.0,50.0,2704.0,0.49257188
5882.0,227.0,7.8,0.0,5.0,2010.0,0.091913285
44823.0,1.0,7.0,12.0,10.0,17808.0,0.617838343
4715.0,1078.0,6.8,0.0,27.0,1696.0,0.227285686
27604.0,503.0,7.0,0.0,13.0,11004.0,0.405142107
27811.0,1328.0,6.2,0.0,36.0,10647.0,0.881639703
8515.0,744.0,8.3,0.0,17.0,3576.0,0.200088309
7733.0,1091.0,6.8,0.0,27.0,2833.0,0.372767806
7279.0,1386.0,8.7,0.0,38.0,3205.0,0.11310332
17810.0,29.0,7.0,0.0,3.0,6776.0,0.520030194
25776.0,501.0,8.1,0.0,42.0,11021.0,0.437848689
