TOT_POP,COUNTY_NAME_n,Active General Surgeons per 100000 Population 2018 (AAMC),ICU Beds_x,STATE_NAME_n,anycondition_number,Total Hospitals (2019)
13442.0,35.0,8.3,0.0,17.0,5966.0,0.315864598
3093.0,564.0,6.8,0.0,16.0,1144.0,0.147664867
5505.0,1445.0,9.2,0.0,41.0,1989.0,0.355670541
37320.0,1479.0,8.1,10.0,42.0,14540.0,0.633942934
33701.0,132.0,7.0,6.0,3.0,12164.0,0.984027938
21416.0,28.0,7.0,4.0,13.0,8312.0,0.314321235
9483.0,99.0,6.9,0.0,2.0,2918.0,0.109750119
19874.0,586.0,6.9,5.0,15.0,6634.0,0.743036838
82542.0,1406.0,10.1,10.0,39.0,23928.0,0.858743137
19790.0,1444.0,9.2,8.0,41.0,6149.0,1.278604907
4966.0,1022.0,7.0,0.0,25.0,1766.0,0.098891169
16800.0,799.0,12.1,0.0,19.0,6671.0,0.426776967
36791.0,370.0,6.8,0.0,27.0,11542.0,1.773503215
28754.0,1729.0,7.3,6.0,46.0,10544.0,0.324076788
14836.0,732.0,7.3,0.0,46.0,5783.0,0.167211631
21221.0,585.0,7.3,12.0,46.0,9638.0,0.239174846
12383.0,693.0,8.3,0.0,17.0,5413.0,0.290979863
41182.0,887.0,7.9,0.0,22.0,15565.0,0.593263148
4280.0,236.0,5.8,0.0,12.0,1477.0,0.109793137
18529.0,44.0,6.9,0.0,9.0,7811.0,0.188775607
3758.0,1632.0,6.2,0.0,43.0,1326.0,0.068477619
6648.0,361.0,7.0,0.0,10.0,2685.0,0.091635752
3023.0,29.0,6.8,0.0,27.0,1077.0,0.145723145
39764.0,1359.0,9.2,4.0,37.0,13448.0,0.578804609
43592.0,142.0,7.0,0.0,3.0,15586.0,1.272833028
34844.0,128.0,7.0,5.0,13.0,13943.0,0.511403115
8233.0,632.0,6.8,0.0,16.0,2909.0,0.393056855
18988.0,341.0,7.0,0.0,10.0,6568.0,0.261729792
8145.0,406.0,6.2,0.0,43.0,3086.0,0.148416766
763.0,1275.0,10.5,0.0,34.0,270.0,0.039149981
23081.0,481.0,10.6,6.0,50.0,4576.0,1.158570422
7182.0,23.0,7.0,0.0,3.0,3112.0,0.209705607
27052.0,1420.0,7.0,0.0,40.0,11703.0,0.367140317
19066.0,45.0,7.6,5.0,0.0,8435.0,0.393968253
49565.0,1603.0,6.2,9.0,43.0,19328.0,0.903164762
30650.0,1225.0,7.3,10.0,46.0,13283.0,0.345445975
37820.0,36.0,7.0,22.0,13.0,14933.0,0.555081673
37353.0,484.0,7.1,0.0,33.0,13870.0,0.402897641
33680.0,556.0,6.8,0.0,16.0,10110.0,1.607938163
1918.0,1450.0,9.2,0.0,41.0,705.0,0.123919364
14740.0,216.0,6.2,0.0,43.0,6368.0,0.268589702
55601.0,0.0,7.6,6.0,0.0,20181.0,1.148905321
5779.0,1538.0,6.2,0.0,43.0,2252.0,0.105303927
10027.0,967.0,7.1,0.0,24.0,4849.0,0.332383401
24715.0,46.0,7.1,6.0,24.0,11465.0,0.819273538
51276.0,439.0,8.7,8.0,38.0,18888.0,0.796742109
5277.0,7.0,7.0,0.0,3.0,2203.0,0.154081939
28383.0,9.0,7.1,0.0,33.0,12049.0,0.306145256
8424.0,434.0,9.2,0.0,41.0,2793.0,0.54426315
39019.0,122.0,6.8,12.0,16.0,13722.0,1.862830735
78843.0,327.0,8.1,38.0,42.0,27636.0,1.339280887
17307.0,1745.0,7.3,0.0,46.0,5230.0,0.195061452
58812.0,930.0,7.4,5.0,23.0,20389.0,1.331114905
31097.0,1179.0,10.2,0.0,32.0,11430.0,0.264151407
12772.0,6.0,8.3,0.0,17.0,5525.0,0.300120714
6123.0,36.0,6.2,0.0,36.0,2705.0,0.194105926
84501.0,1388.0,8.7,12.0,38.0,28970.0,1.313002282
2213.0,1460.0,9.2,0.0,41.0,721.0,0.142978912
76351.0,389.0,6.5,24.0,14.0,26077.0,1.506054354
17408.0,727.0,8.3,0.0,17.0,8737.0,0.409058988
4488.0,476.0,5.8,0.0,12.0,1447.0,0.115128879
7060.0,463.0,5.8,0.0,12.0,2048.0,0.181107372
22980.0,1569.0,6.2,0.0,43.0,8124.0,0.418737541
8026.0,381.0,10.5,0.0,48.0,3816.0,0.24889137
37678.0,134.0,7.0,12.0,3.0,12752.0,1.100151469
28281.0,1313.0,8.3,5.0,35.0,10569.0,0.469356364
13775.0,1784.0,10.5,0.0,48.0,6032.0,0.42717152
2612.0,641.0,6.8,0.0,16.0,922.0,0.124701143
23145.0,1482.0,8.1,0.0,42.0,9842.0,0.393156731
31191.0,47.0,8.3,4.0,17.0,11947.0,0.732936517
34711.0,438.0,7.0,0.0,25.0,12666.0,0.691222587
9872.0,84.0,9.6,0.0,1.0,3147.0,0.28112465
5239.0,113.0,6.8,0.0,27.0,1803.0,0.252545007
48518.0,58.0,8.3,4.0,17.0,18183.0,1.14009214
3582.0,1508.0,6.2,27.0,43.0,1287.0,0.065270578
1268.0,245.0,9.8,0.0,26.0,421.0,0.066843327
18256.0,303.0,6.9,0.0,9.0,7427.0,0.185994251
21627.0,171.0,7.2,0.0,4.0,6484.0,0.196275859
7788.0,29.0,7.1,0.0,24.0,3177.0,0.258163153
4250.0,222.0,5.8,0.0,12.0,1680.0,0.109023559
8802.0,1712.0,7.3,0.0,46.0,3128.0,0.09920442
28248.0,987.0,7.1,0.0,24.0,12530.0,0.936388384
56097.0,46.0,10.5,14.0,48.0,23884.0,1.739603684
25418.0,58.0,6.2,0.0,43.0,9951.0,0.463162351
8768.0,44.0,9.8,0.0,26.0,2573.0,0.462210006
3378.0,1041.0,9.8,0.0,26.0,1153.0,0.178073152
55286.0,1681.0,11.7,0.0,45.0,16558.0,1.235837835
1282.0,1220.0,9.2,0.0,41.0,449.0,0.082828271
12841.0,11.0,7.6,0.0,0.0,5876.0,0.265338631
21847.0,504.0,7.0,4.0,13.0,7884.0,0.320646994
3023.0,138.0,6.8,0.0,16.0,1111.0,0.144322953
15513.0,348.0,7.0,0.0,10.0,6113.0,0.213830538
32721.0,765.0,9.1,0.0,18.0,14345.0,1.109429701
40959.0,519.0,8.3,5.0,35.0,13722.0,0.679762644
27259.0,25.0,5.8,0.0,12.0,7817.0,0.699264283
32358.0,33.0,8.1,6.0,42.0,12813.0,0.549655023
59131.0,519.0,10.5,29.0,48.0,26929.0,1.833689956
67744.0,1280.0,10.5,19.0,34.0,22233.0,3.47598467
26427.0,790.0,9.1,0.0,18.0,9561.0,0.896026977
33304.0,808.0,9.6,0.0,20.0,13572.0,0.275571357
6899.0,685.0,6.8,0.0,16.0,2246.0,0.329369519
21112.0,1412.0,7.0,0.0,40.0,9140.0,0.286524707
11534.0,47.0,7.0,0.0,13.0,4495.0,0.169283766
40968.0,1395.0,8.7,5.0,38.0,15745.0,0.636573265
3671.0,1642.0,6.2,0.0,43.0,1304.0,0.06689232
13401.0,563.0,7.0,0.0,25.0,5771.0,0.266862778
16762.0,23.0,7.0,0.0,25.0,6485.0,0.333792544
45749.0,851.0,7.9,4.0,22.0,16516.0,0.659054824
26170.0,13.0,6.5,0.0,14.0,9962.0,0.516213834
26461.0,161.0,9.2,4.0,37.0,9734.0,0.3851662
54401.0,154.0,6.8,18.0,16.0,19408.0,2.597192517
57781.0,56.0,7.6,8.0,0.0,22378.0,1.193951518
40462.0,749.0,9.1,2.0,18.0,16100.0,1.37189403
9378.0,668.0,6.8,6.0,16.0,3072.0,0.447721024
19489.0,194.0,6.5,0.0,14.0,7861.0,0.384428407
16121.0,1007.0,7.0,0.0,25.0,5649.0,0.321027897
9280.0,306.0,6.8,0.0,27.0,2923.0,0.447340649
3997.0,647.0,6.8,0.0,16.0,1348.0,0.190823303
20138.0,24.0,8.1,4.0,42.0,8167.0,0.342077781
7584.0,1561.0,6.2,0.0,43.0,3059.0,0.138194322
12619.0,368.0,6.2,0.0,43.0,5005.0,0.229941211
7937.0,1098.0,6.8,0.0,27.0,3076.0,0.382601588
5171.0,625.0,7.0,0.0,25.0,1896.0,0.102973467
28494.0,919.0,7.4,0.0,23.0,8920.0,0.644915801
72133.0,449.0,9.4,9.0,11.0,19376.0,1.117167233
3309.0,630.0,6.8,0.0,16.0,1395.0,0.15797706
18743.0,1053.0,7.7,0.0,31.0,6323.0,0.366733192
11720.0,1280.0,6.2,0.0,43.0,4073.0,0.21355979
24001.0,161.0,7.0,5.0,10.0,8942.0,0.330828772
21764.0,863.0,7.9,0.0,22.0,8032.0,0.313529677
12274.0,707.0,8.3,0.0,17.0,5678.0,0.288418544
9531.0,672.0,6.8,0.0,16.0,3544.0,0.455025494
35185.0,138.0,6.8,19.0,27.0,13291.0,1.696086288
5519.0,921.0,7.4,0.0,23.0,1916.0,0.124913677
24528.0,868.0,7.9,0.0,22.0,9805.0,0.353347542
21174.0,52.0,7.0,0.0,13.0,8629.0,0.310769417
20029.0,621.0,6.9,0.0,15.0,6259.0,0.748831882
2247.0,245.0,6.9,0.0,47.0,850.0,0.027433018
54033.0,1741.0,7.3,34.0,46.0,17931.0,0.608988006
5575.0,1108.0,5.6,0.0,28.0,1823.0,0.080839918
919.0,1253.0,10.5,0.0,34.0,312.0,0.047154433
16184.0,112.0,8.1,0.0,42.0,7150.0,0.274912445
56019.0,1645.0,6.2,0.0,43.0,21537.0,1.020768421
2374.0,130.0,10.5,0.0,34.0,925.0,0.121811343
5527.0,906.0,6.8,0.0,27.0,2241.0,0.266427992
50310.0,1503.0,6.2,6.0,43.0,17891.0,0.916740021
16866.0,1626.0,6.2,0.0,43.0,6242.0,0.307329302
19101.0,1145.0,7.7,6.0,31.0,4783.0,0.373737967
48560.0,1181.0,10.2,0.0,32.0,16219.0,0.412489704
5816.0,513.0,10.5,0.0,34.0,2276.0,0.298422397
10589.0,776.0,6.2,0.0,43.0,4721.0,0.192950906
10714.0,1031.0,9.8,0.0,26.0,3148.0,0.56479448
41179.0,1351.0,6.2,0.0,36.0,18332.0,1.305420206
81643.0,1032.0,9.8,20.0,26.0,28704.0,4.303856237
15392.0,1798.0,7.9,0.0,49.0,5839.0,0.35213074
6237.0,586.0,7.3,0.0,46.0,2406.0,0.070295156
6221.0,569.0,7.0,0.0,25.0,2511.0,0.123882795
14917.0,768.0,9.1,0.0,18.0,6115.0,0.505771916
41619.0,111.0,7.0,17.0,3.0,16754.0,1.215223843
13373.0,240.0,7.0,0.0,25.0,5687.0,0.266305196
10143.0,724.0,8.3,0.0,17.0,4756.0,0.238343596
6495.0,1466.0,9.2,0.0,41.0,2153.0,0.419633091
7997.0,13.0,6.8,0.0,16.0,2885.0,0.38178983
5191.0,441.0,6.2,0.0,43.0,1950.0,0.094589494
3825.0,1568.0,6.2,0.0,43.0,1271.0,0.069698481
13918.0,78.0,9.6,4.0,1.0,4909.0,0.396342472
10319.0,155.0,7.0,0.0,3.0,3999.0,0.301302166
18165.0,66.0,7.1,0.0,24.0,7974.0,0.602148647
70963.0,29.0,9.6,6.0,21.0,22840.0,0.771096799
50251.0,816.0,9.6,0.0,20.0,15345.0,0.41579799
9252.0,514.0,8.3,0.0,17.0,3680.0,0.217406581
27591.0,272.0,7.7,8.0,31.0,11029.0,0.539856774
42454.0,8.0,6.2,0.0,43.0,13721.0,0.773589363
37543.0,1249.0,7.1,0.0,33.0,14788.0,0.404947022
44732.0,1014.0,7.0,18.0,25.0,15048.0,0.890777239
33147.0,541.0,6.5,5.0,14.0,10587.0,0.653837981
20412.0,334.0,7.9,0.0,49.0,7199.0,0.466975874
8039.0,334.0,7.0,0.0,10.0,3555.0,0.110809237
852.0,117.0,5.8,0.0,12.0,294.0,0.021856017
16207.0,913.0,7.4,4.0,23.0,5295.0,0.366819344
4190.0,483.0,6.8,0.0,27.0,1423.0,0.20197816
24032.0,776.0,9.1,0.0,18.0,10004.0,0.814822731
17150.0,516.0,8.3,5.0,17.0,7077.0,0.402996418
104534.0,1802.0,7.9,48.0,49.0,28997.0,2.391478349
5740.0,327.0,7.0,0.0,13.0,2081.0,0.084245606
41107.0,1340.0,6.2,0.0,36.0,16608.0,1.303137726
23148.0,973.0,6.2,0.0,43.0,9112.0,0.421798808
8013.0,1738.0,7.3,8.0,46.0,3159.0,0.090311863
2139.0,518.0,6.2,0.0,43.0,887.0,0.038976484
33830.0,32.0,6.2,5.0,43.0,12481.0,0.616444344
6401.0,439.0,6.9,0.0,15.0,2614.0,0.239316635
5858.0,235.0,7.8,0.0,5.0,2178.0,0.091538257
47079.0,1192.0,7.1,8.0,33.0,20171.0,0.507804407
16320.0,990.0,7.0,0.0,25.0,5824.0,0.324990712
33338.0,54.0,7.6,9.0,0.0,13764.0,0.6888762
1903.0,140.0,10.5,0.0,34.0,683.0,0.097644054
11950.0,46.0,6.8,0.0,16.0,4457.0,0.570512501
20891.0,120.0,7.0,0.0,3.0,8095.0,0.609991622
69267.0,229.0,7.8,20.0,5.0,14889.0,1.082379726
17296.0,1008.0,7.0,0.0,25.0,7417.0,0.344426431
19572.0,758.0,9.1,5.0,18.0,8662.0,0.663603133
29989.0,1504.0,6.2,0.0,43.0,10132.0,0.546454313
903.0,1464.0,6.2,0.0,43.0,323.0,0.016454308
36644.0,194.0,7.3,0.0,46.0,12338.0,0.413002359
45131.0,1260.0,7.9,0.0,49.0,14265.0,1.032485214
17622.0,312.0,7.1,0.0,24.0,7855.0,0.584148828
928.0,398.0,9.2,0.0,41.0,305.0,0.059956814
45815.0,353.0,7.0,18.0,25.0,17940.0,0.912343719
1825.0,1074.0,6.8,0.0,27.0,697.0,0.087973781
13033.0,1522.0,6.2,0.0,43.0,4991.0,0.237485047
810.0,1087.0,6.8,0.0,27.0,294.0,0.039045897
77781.0,379.0,6.5,16.0,14.0,24277.0,1.534261683
19815.0,404.0,6.2,0.0,36.0,8942.0,0.62815759
20127.0,115.0,6.5,0.0,14.0,7496.0,0.397013215
18691.0,1513.0,6.2,0.0,43.0,7171.0,0.340584133
49038.0,1376.0,8.1,8.0,42.0,18324.0,0.832992861
805.0,441.0,6.8,0.0,27.0,303.0,0.038804873
34810.0,1022.0,7.1,8.0,33.0,14888.0,0.375468286
15816.0,1333.0,6.2,0.0,36.0,5135.0,0.501384831
13938.0,419.0,7.0,0.0,10.0,5485.0,0.192120805
19779.0,31.0,7.3,0.0,46.0,6623.0,0.222922543
38359.0,39.0,7.0,0.0,25.0,13883.0,0.76386757
51736.0,35.0,7.6,10.0,0.0,21354.0,1.069041307
3829.0,1257.0,10.5,0.0,34.0,1368.0,0.196468253
32201.0,149.0,7.0,8.0,25.0,11737.0,0.641239334
18389.0,1519.0,6.2,0.0,43.0,7277.0,0.335081142
26321.0,713.0,8.3,6.0,17.0,11641.0,0.618499634
26244.0,841.0,7.9,0.0,22.0,10003.0,0.378068041
49437.0,1137.0,7.7,8.0,31.0,16791.0,0.967304532
9605.0,232.0,7.8,0.0,5.0,2543.0,0.150089614
60537.0,1570.0,6.2,12.0,43.0,23089.0,1.103094627
47291.0,140.0,6.2,0.0,36.0,15834.0,1.499177419
28592.0,46.0,7.0,8.0,25.0,9727.0,0.569370983
2283.0,1259.0,10.5,0.0,34.0,844.0,0.117142079
5745.0,1033.0,9.8,0.0,26.0,2065.0,0.302850876
8484.0,306.0,6.2,0.0,43.0,3427.0,0.154593964
67111.0,795.0,12.1,12.0,19.0,28593.0,1.704846967
67056.0,535.0,7.0,26.0,13.0,24426.0,0.984176538
33308.0,594.0,7.9,58.0,22.0,11538.0,0.479831211
16428.0,395.0,7.1,0.0,24.0,7258.0,0.544569115
5673.0,138.0,7.4,0.0,23.0,2005.0,0.128399219
16134.0,13.0,6.9,0.0,15.0,5178.0,0.603208028
2793.0,684.0,6.8,0.0,16.0,1063.0,0.133342378
12690.0,623.0,6.9,0.0,15.0,4942.0,0.474445883
7717.0,13.0,8.1,0.0,42.0,3427.0,0.131086217
8457.0,316.0,6.9,0.0,9.0,3581.0,0.086160899
2508.0,669.0,6.8,0.0,16.0,906.0,0.119736013
8566.0,1015.0,10.6,0.0,50.0,2764.0,0.429977654
35713.0,1004.0,7.0,4.0,25.0,13298.0,0.711176061
78753.0,993.0,7.0,32.0,25.0,26592.0,1.56825941
28875.0,1607.0,6.2,8.0,43.0,11269.0,0.5261552
9404.0,1028.0,9.8,0.0,26.0,2808.0,0.4957371
22391.0,1713.0,7.3,0.0,46.0,8052.0,0.252361528
11327.0,828.0,9.6,0.0,21.0,2931.0,0.123081232
13714.0,663.0,7.0,0.0,25.0,4550.0,0.273095749
21645.0,947.0,7.4,0.0,23.0,8129.0,0.489899716
23428.0,1364.0,9.2,0.0,37.0,6920.0,0.341017865
6682.0,137.0,7.0,0.0,3.0,2947.0,0.195106219
9345.0,945.0,7.4,0.0,23.0,3341.0,0.211509025
7063.0,579.0,6.9,0.0,15.0,2418.0,0.264067082
7569.0,367.0,7.0,0.0,25.0,3003.0,0.150726391
14705.0,999.0,7.0,0.0,25.0,5505.0,0.292830173
43602.0,486.0,8.3,0.0,35.0,16535.0,0.723626329
22671.0,318.0,7.1,6.0,33.0,9889.0,0.244534372
60115.0,1213.0,7.1,6.0,33.0,22123.0,0.648413559
23410.0,772.0,9.1,0.0,18.0,7835.0,0.793733361
37517.0,843.0,7.9,6.0,22.0,15789.0,0.54046558
29483.0,932.0,7.4,0.0,23.0,11331.0,0.667300223
7027.0,1505.0,6.2,0.0,43.0,2359.0,0.128044765
40574.0,1534.0,6.2,5.0,43.0,14449.0,0.739332332
50921.0,1301.0,6.2,0.0,43.0,19399.0,0.927873557
31582.0,766.0,9.1,5.0,18.0,11652.0,1.070811064
39383.0,168.0,7.2,6.0,4.0,14753.0,0.357420454
4658.0,871.0,7.9,0.0,49.0,1637.0,0.106563474
21515.0,1651.0,6.2,0.0,43.0,9035.0,0.392042567
17821.0,56.0,8.3,2.0,17.0,7134.0,0.4187638
67505.0,1286.0,8.3,15.0,35.0,27678.0,1.120324649
76493.0,1116.0,9.7,27.0,29.0,25593.0,1.578968166
4664.0,671.0,6.8,0.0,16.0,1769.0,0.222666971
6150.0,406.0,6.8,4.0,16.0,2133.0,0.293611036
16535.0,2.0,10.5,0.0,48.0,7685.0,0.512760877
34223.0,40.0,7.0,6.0,13.0,12494.0,0.502288738
10684.0,358.0,7.0,0.0,10.0,2973.0,0.147267806
21098.0,100.0,6.9,3.0,2.0,9566.0,0.244174629
8680.0,368.0,9.8,3.0,26.0,3086.0,0.457571037
6709.0,502.0,7.0,0.0,13.0,2741.0,0.098467555
29439.0,36.0,5.8,0.0,12.0,8032.0,0.755186956
23541.0,40.0,7.3,0.0,46.0,9798.0,0.265322796
54993.0,241.0,7.8,5.0,5.0,11906.0,0.859331402
8276.0,407.0,7.4,0.0,23.0,3024.0,0.187313932
12902.0,1746.0,7.3,0.0,46.0,5105.0,0.145414159
5619.0,1566.0,6.2,0.0,43.0,2001.0,0.102388435
2929.0,1096.0,6.8,0.0,27.0,836.0,0.141191892
2249.0,1544.0,6.2,0.0,43.0,943.0,0.040980885
25832.0,1488.0,8.1,0.0,42.0,11414.0,0.438799943
39138.0,591.0,6.9,12.0,15.0,14497.0,1.463267372
10008.0,83.0,9.6,0.0,1.0,3229.0,0.284997518
24265.0,43.0,8.1,0.0,42.0,9528.0,0.412181814
679.0,1060.0,9.8,0.0,26.0,227.0,0.035793863
1249.0,1142.0,9.2,0.0,41.0,395.0,0.080696186
6968.0,755.0,9.1,0.0,18.0,2607.0,0.236255193
25605.0,538.0,9.1,3.0,18.0,9499.0,0.868156459
27732.0,292.0,6.9,0.0,9.0,11970.0,0.282536841
10247.0,373.0,7.0,0.0,10.0,4146.0,0.141244216
70770.0,1263.0,10.5,26.0,34.0,23126.0,3.631250518
67653.0,1366.0,9.2,0.0,37.0,21311.0,0.984756771
52460.0,1105.0,5.6,7.0,28.0,15710.0,0.760692752
14041.0,13.0,9.2,0.0,41.0,4233.0,0.907169858
9140.0,52.0,7.6,0.0,0.0,4435.0,0.188863413
50159.0,1799.0,7.9,0.0,49.0,14168.0,1.147513369
42542.0,1013.0,7.0,9.0,25.0,15060.0,0.847166353
26111.0,627.0,6.8,4.0,16.0,9773.0,1.246581751
45641.0,508.0,6.2,0.0,43.0,15516.0,0.83166232
11626.0,130.0,10.5,3.0,48.0,5318.0,0.360529662
20348.0,222.0,7.9,0.0,49.0,9076.0,0.465511713
63968.0,874.0,7.9,12.0,22.0,26937.0,0.921515639
3870.0,1274.0,10.5,0.0,34.0,1401.0,0.198571987
7051.0,414.0,7.1,0.0,24.0,3422.0,0.233732459
22813.0,1137.0,9.2,0.0,37.0,9205.0,0.332065928
6907.0,56.0,6.8,0.0,16.0,2612.0,0.329751452
5610.0,138.0,7.8,0.0,5.0,1716.0,0.08766296
35634.0,800.0,12.1,0.0,19.0,11222.0,0.905224431
28925.0,140.0,7.0,0.0,13.0,10519.0,0.424530338
18486.0,964.0,8.1,0.0,42.0,7444.0,0.314015784
1781.0,1138.0,7.7,0.0,31.0,684.0,0.034847773
35218.0,634.0,6.8,4.0,16.0,13330.0,1.681364792
7979.0,691.0,8.3,0.0,17.0,3145.0,0.187493202
8991.0,1386.0,7.9,0.0,49.0,3366.0,0.205691754
14523.0,12.0,7.3,0.0,46.0,4843.0,0.163683912
6562.0,666.0,6.8,0.0,16.0,2740.0,0.313280589
11627.0,1702.0,7.3,0.0,46.0,5324.0,0.131044057
4514.0,257.0,5.6,0.0,28.0,1994.0,0.065454958
10161.0,64.0,5.8,0.0,12.0,3942.0,0.260656091
7106.0,36.0,7.1,0.0,24.0,3536.0,0.235555645
20611.0,149.0,7.1,6.0,33.0,7761.0,0.222314761
2153.0,1322.0,6.2,0.0,36.0,828.0,0.0682525
34215.0,1244.0,7.1,4.0,33.0,13868.0,0.369050485
19404.0,46.0,8.3,6.0,17.0,8148.0,0.455961661
9016.0,1628.0,6.2,0.0,43.0,3417.0,0.164287975
17761.0,1497.0,8.1,0.0,42.0,7611.0,0.301700441
18381.0,36.0,6.9,0.0,15.0,6140.0,0.687217476
73657.0,141.0,7.0,0.0,3.0,25439.0,2.150694217
6556.0,486.0,7.0,0.0,13.0,2587.0,0.096221984
20383.0,1806.0,7.9,0.0,49.0,7033.0,0.466312426
58086.0,1305.0,8.3,8.0,35.0,21940.0,0.964005296
10787.0,866.0,7.9,0.0,22.0,4873.0,0.155396279
648.0,1512.0,6.2,0.0,43.0,228.0,0.011807743
10720.0,595.0,6.9,0.0,15.0,3696.0,0.400792739
40434.0,1811.0,7.9,10.0,49.0,15102.0,0.925029517
23537.0,119.0,7.0,6.0,3.0,9554.0,0.687251582
16750.0,739.0,8.3,0.0,17.0,7097.0,0.393597085
3475.0,664.0,6.8,0.0,16.0,1340.0,0.165902171
79074.0,1809.0,7.9,16.0,49.0,26362.0,1.809016769
5420.0,64.0,6.8,0.0,16.0,1906.0,0.258759645
15234.0,486.0,6.5,0.0,14.0,5701.0,0.300496811
4316.0,257.0,9.8,0.0,26.0,1571.0,0.227520345
14876.0,1495.0,8.1,0.0,42.0,5737.0,0.252693866
5709.0,1075.0,6.8,0.0,27.0,1802.0,0.275201268
55207.0,1180.0,8.3,9.0,35.0,21826.0,0.916224915
13275.0,13.0,7.6,4.0,0.0,5575.0,0.274306544
24015.0,469.0,5.8,0.0,12.0,7079.0,0.616047242
25964.0,378.0,7.0,5.0,10.0,9806.0,0.357886682
5676.0,857.0,7.9,0.0,49.0,2267.0,0.129852786
13773.0,948.0,7.4,2.0,23.0,4805.0,0.311729674
31756.0,757.0,8.1,5.0,42.0,13404.0,0.539429041
12037.0,600.0,7.0,0.0,25.0,4439.0,0.239700564
76840.0,1160.0,10.2,0.0,32.0,29389.0,0.652712291
39022.0,1295.0,8.3,11.0,35.0,16014.0,0.647615857
14755.0,1473.0,8.1,0.0,42.0,6790.0,0.250638478
31567.0,86.0,7.3,28.0,46.0,13899.0,0.355781178
3968.0,662.0,7.3,11.0,46.0,1458.0,0.044722011
47491.0,31.0,10.2,0.0,32.0,17129.0,0.403409154
7336.0,130.0,6.8,0.0,16.0,2456.0,0.350232612
28529.0,1696.0,7.3,0.0,46.0,11642.0,0.321540888
47542.0,1520.0,6.2,12.0,43.0,17381.0,0.86630201
2374.0,937.0,10.5,0.0,34.0,810.0,0.121811343
15042.0,1797.0,7.9,0.0,49.0,5335.0,0.344123609
16862.0,334.0,10.5,0.0,48.0,7494.0,0.522901355
2492.0,98.0,6.8,0.0,16.0,1015.0,0.118972147
50031.0,149.0,6.2,8.0,43.0,20999.0,0.911656132
10218.0,1342.0,6.2,0.0,36.0,4236.0,0.323921991
56031.0,155.0,8.3,6.0,17.0,20561.0,1.316635119
5230.0,1220.0,7.1,0.0,33.0,2338.0,0.056411926
63916.0,215.0,7.2,8.0,4.0,22722.0,0.58006972
46721.0,777.0,9.1,8.0,18.0,16508.0,1.584110054
3922.0,1484.0,6.2,0.0,43.0,1552.0,0.071465998
11930.0,540.0,6.5,0.0,14.0,4519.0,0.235324075
22423.0,351.0,7.0,0.0,10.0,8670.0,0.309077687
66994.0,400.0,7.0,8.0,40.0,27592.0,0.909219223
16867.0,415.0,7.0,0.0,10.0,6805.0,0.232494017
