TOT_POP,COUNTY_NAME_n,Active General Surgeons per 100000 Population 2018 (AAMC),ICU Beds_x,STATE_NAME_n,anycondition_number,Total Hospitals (2019)
42555.0,413.0,7.9,0.0,49.0,12731.0,0.97355273
26139.0,923.0,7.4,4.0,23.0,9276.0,0.591614169
65936.0,130.0,6.5,19.0,14.0,25702.0,1.300614267
35872.0,395.0,6.2,6.0,43.0,15256.0,0.65365331
6544.0,1085.0,6.8,0.0,27.0,2284.0,0.315452286
21058.0,906.0,7.4,0.0,23.0,6123.0,0.476613917
14896.0,1434.0,7.3,0.0,46.0,4623.0,0.167887871
65592.0,1426.0,7.0,10.0,40.0,23910.0,0.890191767
31039.0,46.0,7.0,10.0,40.0,12130.0,0.421250492
8188.0,435.0,7.0,0.0,10.0,3624.0,0.112863047
43018.0,28.0,10.5,3.0,48.0,20328.0,1.334015567
26159.0,488.0,6.8,0.0,27.0,10513.0,1.26098966
60155.0,64.0,8.3,11.0,35.0,22660.0,0.998342778
23878.0,155.0,6.5,4.0,14.0,9730.0,0.471003207
66692.0,1020.0,7.0,10.0,25.0,27758.0,1.328080919
58672.0,1680.0,11.7,13.0,45.0,19410.0,1.311526922
40599.0,850.0,7.9,0.0,22.0,16787.0,0.584864517
37660.0,1417.0,7.0,8.0,40.0,15091.0,0.511108397
8810.0,465.0,7.4,0.0,23.0,3136.0,0.199400162
47334.0,389.0,7.1,6.0,24.0,18615.0,1.569067111
6250.0,825.0,11.7,0.0,45.0,2097.0,0.139709628
34371.0,895.0,7.4,8.0,23.0,10687.0,0.777932231
32703.0,1338.0,6.2,0.0,36.0,13348.0,1.036721557
14250.0,191.0,7.2,2.0,4.0,4155.0,0.129325889
20154.0,115.0,6.9,6.0,15.0,6403.0,0.753505305
11161.0,1188.0,7.1,0.0,33.0,4766.0,0.120384991
7310.0,651.0,6.8,0.0,16.0,2544.0,0.348991329
19150.0,52.0,7.0,0.0,25.0,6908.0,0.381346332
52879.0,778.0,9.1,8.0,18.0,19575.0,1.792901597
13995.0,64.0,7.0,0.0,13.0,5026.0,0.205403702
15479.0,574.0,6.5,6.0,14.0,5622.0,0.305329535
12392.0,986.0,7.1,0.0,24.0,5504.0,0.410780404
39563.0,54.0,7.1,28.0,24.0,16375.0,1.311467489
22736.0,29.0,6.5,7.0,14.0,8255.0,0.448476795
42929.0,607.0,6.9,5.0,15.0,15180.0,1.605002939
7032.0,1617.0,6.2,0.0,43.0,2785.0,0.128135874
3797.0,645.0,6.2,0.0,36.0,1306.0,0.120369133
20822.0,370.0,7.4,0.0,23.0,6599.0,0.471272437
33415.0,1498.0,8.1,6.0,42.0,14271.0,0.567609944
19278.0,112.0,7.0,0.0,25.0,8280.0,0.383895279
25643.0,1132.0,7.3,36.0,46.0,9088.0,0.28901374
16722.0,46.0,7.0,0.0,3.0,7059.0,0.488261926
4897.0,155.0,6.8,0.0,16.0,1615.0,0.233790771
21534.0,155.0,7.3,0.0,46.0,8601.0,0.242702565
4794.0,1537.0,6.2,0.0,43.0,1547.0,0.08735543
8278.0,11.0,7.1,0.0,24.0,3608.0,0.274406083
5904.0,1327.0,9.2,0.0,41.0,1989.0,0.381449387
6451.0,729.0,8.3,0.0,17.0,3129.0,0.151587749
6900.0,49.0,7.0,0.0,3.0,3081.0,0.201471552
7453.0,445.0,6.9,0.0,15.0,2586.0,0.278648161
10783.0,1089.0,7.3,0.0,46.0,4315.0,0.121531613
75457.0,1688.0,7.3,12.0,46.0,26765.0,0.850450797
26617.0,76.0,7.9,0.0,49.0,9596.0,0.608930867
6040.0,323.0,6.9,0.0,15.0,2201.0,0.22581979
9036.0,444.0,7.0,0.0,10.0,3604.0,0.124551843
43093.0,15.0,7.0,10.0,10.0,15407.0,0.593992096
23660.0,66.0,7.6,4.0,0.0,9848.0,0.488895881
68192.0,889.0,7.9,7.0,22.0,25894.0,0.982366097
27436.0,759.0,9.1,0.0,18.0,10804.0,0.930237868
4771.0,704.0,8.3,0.0,17.0,1998.0,0.112110549
4757.0,327.0,7.0,0.0,25.0,1808.0,0.094729217
16002.0,679.0,7.1,0.0,24.0,6600.0,0.53044771
10138.0,5.0,7.6,0.0,0.0,4853.0,0.209485479
38165.0,1292.0,8.3,8.0,35.0,15439.0,0.633392937
31333.0,957.0,7.1,8.0,24.0,12662.0,1.03865255
45851.0,732.0,8.3,4.0,17.0,18291.0,1.077422085
2508.0,636.0,6.8,0.0,16.0,1045.0,0.119736013
7329.0,1363.0,9.2,2.0,37.0,2823.0,0.106680892
11798.0,627.0,7.0,4.0,25.0,4434.0,0.234941203
26346.0,113.0,6.9,3.0,15.0,9103.0,0.985007977
2059.0,71.0,9.6,0.0,1.0,583.0,0.058634082
18529.0,741.0,8.3,0.0,17.0,7285.0,0.43540062
20187.0,1543.0,6.2,0.0,43.0,7926.0,0.367843984
7380.0,1454.0,9.2,0.0,41.0,2303.0,0.476811734
10718.0,49.0,8.3,0.0,17.0,4530.0,0.251855137
49599.0,972.0,7.1,6.0,24.0,18519.0,1.64414923
23957.0,122.0,7.0,0.0,25.0,9642.0,0.477071231
33683.0,47.0,8.1,0.0,42.0,13531.0,0.572162375
66516.0,869.0,7.9,30.0,22.0,25148.0,0.958221834
3861.0,473.0,5.8,0.0,12.0,1484.0,0.099044697
48956.0,22.0,7.6,6.0,0.0,20251.0,1.011597074
36611.0,639.0,6.8,8.0,16.0,12856.0,1.747868886
21067.0,49.0,7.6,8.0,0.0,9388.0,0.435315703
42132.0,1767.0,6.9,0.0,47.0,14251.0,0.514378235
20764.0,551.0,6.5,0.0,14.0,7587.0,0.409578298
50592.0,801.0,12.1,4.0,19.0,19116.0,1.285208353
2922.0,1096.0,9.2,0.0,41.0,1025.0,0.188786434
25063.0,717.0,8.1,0.0,42.0,10959.0,0.425737185
47532.0,557.0,6.5,0.0,14.0,15830.0,0.937587924
8897.0,1356.0,6.2,0.0,36.0,3101.0,0.282044818
85129.0,36.0,7.9,4.0,49.0,27512.0,1.947540134
8297.0,339.0,7.0,0.0,10.0,3083.0,0.114365498
7508.0,708.0,8.3,0.0,17.0,3435.0,0.176425487
89786.0,1118.0,9.7,54.0,29.0,25559.0,1.853362212
18804.0,196.0,7.2,0.0,4.0,5836.0,0.17065572
11289.0,557.0,6.2,0.0,36.0,4206.0,0.357873885
22000.0,604.0,6.9,0.0,15.0,6617.0,0.822522413
26940.0,257.0,10.5,4.0,48.0,11301.0,0.835426551
7097.0,36.0,6.8,0.0,27.0,2695.0,0.342109546
3645.0,222.0,6.9,0.0,15.0,1390.0,0.136277009
51266.0,1404.0,8.7,8.0,38.0,19282.0,0.796586726
4212.0,1449.0,9.2,0.0,41.0,1488.0,0.272131575
25131.0,1599.0,6.2,0.0,43.0,10021.0,0.457932687
23974.0,148.0,7.0,0.0,3.0,9903.0,0.700011447
46140.0,703.0,10.6,14.0,50.0,12515.0,2.316036536
28360.0,1564.0,6.2,0.0,43.0,11724.0,0.51677096
26625.0,879.0,7.9,0.0,22.0,10213.0,0.383556683
14503.0,255.0,7.8,0.0,5.0,4870.0,0.226626722
8792.0,444.0,7.1,0.0,24.0,4239.0,0.291444586
52516.0,890.0,7.9,0.0,22.0,20706.0,0.756539446
13280.0,35.0,6.8,0.0,16.0,4614.0,0.634008872
10712.0,389.0,6.9,0.0,15.0,3720.0,0.40049364
6121.0,246.0,7.8,0.0,5.0,1611.0,0.095647946
15430.0,36.0,7.0,0.0,10.0,6364.0,0.21268647
36803.0,944.0,7.4,0.0,23.0,11351.0,0.832976635
73901.0,1762.0,6.9,0.0,47.0,26629.0,0.902237396
23785.0,1786.0,10.5,6.0,48.0,11281.0,0.737587993
6254.0,951.0,7.4,0.0,23.0,2135.0,0.141549218
39109.0,440.0,7.0,0.0,25.0,13833.0,0.778802805
10715.0,18.0,7.6,0.0,0.0,5115.0,0.221408257
7450.0,1360.0,10.6,0.0,50.0,2275.0,0.373959085
37779.0,327.0,6.5,6.0,14.0,14283.0,0.745206054
12444.0,538.0,6.8,0.0,16.0,4872.0,0.594096867
11938.0,295.0,7.3,0.0,46.0,4904.0,0.134549235
12086.0,1711.0,7.3,0.0,46.0,5560.0,0.136217294
45507.0,1224.0,7.1,9.0,33.0,16929.0,0.490848471
36219.0,852.0,7.9,5.0,22.0,11561.0,0.521766742
8758.0,389.0,8.3,0.0,17.0,3322.0,0.205798404
16164.0,305.0,6.9,0.0,9.0,6232.0,0.164680712
13746.0,145.0,6.2,0.0,43.0,6051.0,0.250477208
10222.0,169.0,9.2,0.0,41.0,3539.0,0.660429477
40796.0,1822.0,7.9,0.0,49.0,14268.0,0.933311178
3741.0,1614.0,6.2,0.0,43.0,1287.0,0.068167848
43877.0,1347.0,6.2,15.0,36.0,17258.0,1.390949814
6475.0,928.0,7.4,0.0,23.0,2198.0,0.146551197
50923.0,521.0,7.0,4.0,13.0,17568.0,0.747393549
25337.0,847.0,7.9,0.0,22.0,10245.0,0.365001903
11881.0,1029.0,10.6,0.0,50.0,3890.0,0.596376898
6740.0,612.0,6.9,0.0,15.0,2473.0,0.251990957
27689.0,138.0,7.9,0.0,49.0,10919.0,0.633455565
52014.0,152.0,7.0,0.0,25.0,16081.0,1.035788414
6054.0,705.0,7.0,0.0,25.0,2295.0,0.120557216
12110.0,1071.0,7.7,4.0,31.0,4221.0,0.236949206
23933.0,609.0,7.3,0.0,46.0,9534.0,0.269740898
19807.0,438.0,7.1,0.0,33.0,9130.0,0.213642641
4321.0,1421.0,7.9,0.0,49.0,1699.0,0.09885375
31511.0,222.0,6.8,10.0,27.0,11001.0,1.518981811
32607.0,140.0,10.5,12.0,48.0,16745.0,1.011163829
15174.0,548.0,8.3,0.0,35.0,6515.0,0.251830327
12535.0,216.0,7.2,0.0,4.0,4630.0,0.113761405
11127.0,1355.0,6.2,0.0,36.0,4006.0,0.352738304
92573.0,849.0,7.9,20.0,22.0,27702.0,1.333595974
16291.0,122.0,7.9,0.0,49.0,5502.0,0.372697627
7037.0,761.0,9.1,0.0,18.0,3438.0,0.238594689
71012.0,738.0,8.1,8.0,42.0,26771.0,1.206258189
25220.0,1484.0,8.1,0.0,42.0,11830.0,0.428404094
56195.0,1700.0,7.3,4.0,46.0,21897.0,0.63335519
12269.0,128.0,7.0,0.0,3.0,5201.0,0.358239778
10740.0,138.0,6.9,0.0,47.0,3714.0,0.131121766
12838.0,346.0,7.0,0.0,10.0,4739.0,0.176958451
13341.0,133.0,7.0,0.0,3.0,4958.0,0.389540866
44527.0,543.0,10.2,0.0,32.0,17704.0,0.378231652
59916.0,119.0,10.2,9.0,32.0,20476.0,0.508952494
14668.0,11.0,6.2,0.0,36.0,6202.0,0.464991952
9423.0,12.0,6.9,0.0,15.0,3109.0,0.352301304
39981.0,47.0,6.9,0.0,15.0,13674.0,1.494784935
11179.0,1348.0,6.2,0.0,36.0,4535.0,0.354386762
3253.0,1627.0,6.2,0.0,43.0,1223.0,0.059275597
26783.0,1699.0,7.3,0.0,46.0,9373.0,0.301862302
40408.0,475.0,5.8,9.0,12.0,14293.0,1.03657035
44889.0,992.0,7.0,0.0,25.0,15922.0,0.893903682
16806.0,47.0,6.2,0.0,36.0,7041.0,0.532768935
7987.0,1594.0,6.2,0.0,43.0,3045.0,0.145537717
14089.0,1779.0,10.5,0.0,48.0,6651.0,0.43690886
50112.0,509.0,7.0,18.0,13.0,20089.0,0.735490555
1770.0,1076.0,6.8,0.0,27.0,705.0,0.085322516
17270.0,314.0,6.2,0.0,43.0,6485.0,0.31469092
20156.0,29.0,9.1,6.0,18.0,8315.0,0.683404085
43208.0,240.0,7.9,0.0,49.0,15207.0,0.988491749
11811.0,603.0,6.9,0.0,15.0,3706.0,0.441582373
40003.0,438.0,7.3,8.0,46.0,13654.0,0.450860533
38520.0,1430.0,7.0,7.0,40.0,15366.0,0.522780017
67420.0,355.0,7.0,0.0,10.0,22389.0,0.929314438
13139.0,1314.0,8.3,0.0,35.0,5857.0,0.218057115
76456.0,1156.0,7.7,0.0,31.0,28249.0,1.49596932
15795.0,379.0,7.3,0.0,46.0,5651.0,0.178020201
13534.0,633.0,6.2,0.0,43.0,5170.0,0.246614181
3739.0,117.0,9.2,0.0,41.0,1192.0,0.24157169
18699.0,614.0,6.9,5.0,15.0,6499.0,0.699106663
22036.0,1768.0,6.9,0.0,47.0,9564.0,0.269031586
7665.0,1524.0,6.2,0.0,43.0,2718.0,0.139670289
16332.0,439.0,7.0,4.0,13.0,6011.0,0.239703699
10447.0,1464.0,9.2,0.0,41.0,3462.0,0.674966421
4492.0,755.0,8.7,0.0,38.0,1749.0,0.069798065
27828.0,173.0,7.2,6.0,4.0,9425.0,0.252553041
10542.0,1251.0,10.5,0.0,34.0,3681.0,0.540916249
11212.0,300.0,6.2,0.0,43.0,4543.0,0.204303103
5278.0,149.0,6.8,0.0,27.0,1778.0,0.254424994
19268.0,1808.0,7.9,4.0,49.0,6580.0,0.440803995
7878.0,624.0,6.8,0.0,16.0,2929.0,0.376108576
6980.0,1438.0,9.2,0.0,41.0,2322.0,0.450968279
1383.0,251.0,7.8,0.0,5.0,402.0,0.021611029
35886.0,838.0,7.0,0.0,25.0,14384.0,0.714621122
14134.0,548.0,6.9,0.0,15.0,4975.0,0.528433263
5064.0,1325.0,7.3,0.0,46.0,1848.0,0.057074663
16558.0,439.0,8.1,0.0,42.0,7147.0,0.281265463
28558.0,51.0,7.8,6.0,5.0,8302.0,0.446252908
29533.0,390.0,7.0,0.0,10.0,9460.0,0.407081627
30100.0,696.0,8.3,22.0,17.0,12500.0,0.707299836
5360.0,138.0,5.8,0.0,12.0,1712.0,0.137497948
7805.0,145.0,7.0,0.0,3.0,3419.0,0.227896444
17950.0,264.0,7.8,4.0,5.0,4169.0,0.28049022
13345.0,51.0,8.3,0.0,17.0,5930.0,0.313585259
46430.0,804.0,10.2,6.0,32.0,16954.0,0.39439656
60833.0,292.0,8.7,42.0,38.0,21796.0,0.945241687
72679.0,667.0,6.2,14.0,36.0,27053.0,2.304005322
16006.0,290.0,9.2,2.0,37.0,5948.0,0.232983266
34709.0,117.0,7.9,0.0,49.0,10648.0,0.794055733
9108.0,701.0,7.0,0.0,25.0,3427.0,0.181373493
4326.0,130.0,6.2,0.0,36.0,1629.0,0.137139023
39498.0,438.0,8.7,6.0,38.0,15698.0,0.613731957
18794.0,566.0,8.3,0.0,17.0,6782.0,0.441627678
27081.0,115.0,8.3,0.0,35.0,11430.0,0.449440957
22596.0,1742.0,7.3,17.0,46.0,9101.0,0.254672015
4968.0,615.0,6.9,0.0,15.0,1799.0,0.185740516
24881.0,2.0,7.6,5.0,0.0,11325.0,0.514125884
35631.0,1675.0,11.7,10.0,45.0,11368.0,0.796478998
1818.0,648.0,6.8,0.0,16.0,655.0,0.086794287
36804.0,1281.0,8.3,7.0,35.0,13840.0,0.610805546
34993.0,1056.0,9.8,11.0,26.0,11224.0,1.844675493
23347.0,827.0,10.5,0.0,48.0,11067.0,0.724005334
62075.0,1240.0,7.1,10.0,33.0,22744.0,0.669554548
22869.0,1471.0,9.2,10.0,41.0,7723.0,1.477534897
46176.0,438.0,7.1,22.0,24.0,19176.0,1.530680757
39944.0,439.0,10.5,0.0,48.0,19534.0,1.23868887
48627.0,58.0,8.3,7.0,35.0,17659.0,0.807022097
19816.0,1555.0,6.2,0.0,43.0,7605.0,0.361083686
14653.0,628.0,6.8,0.0,16.0,5555.0,0.699558132
6196.0,638.0,6.8,0.0,16.0,2481.0,0.295807151
9131.0,1035.0,9.8,0.0,26.0,3271.0,0.481345753
8351.0,46.0,7.0,0.0,10.0,3212.0,0.115109832
7020.0,162.0,6.9,0.0,15.0,2692.0,0.262459424
16735.0,1153.0,7.7,0.0,31.0,6306.0,0.327443844
22698.0,1199.0,7.1,0.0,33.0,9066.0,0.2448256
9750.0,600.0,6.8,0.0,16.0,3902.0,0.465480911
1716.0,1051.0,9.8,0.0,26.0,533.0,0.090459896
14520.0,7.0,7.0,0.0,40.0,5948.0,0.19706038
29100.0,516.0,7.9,6.0,22.0,12040.0,0.419211248
10772.0,1067.0,6.8,0.0,27.0,3552.0,0.519262228
45346.0,1109.0,5.6,0.0,28.0,20377.0,0.657536666
31589.0,1117.0,9.7,3.0,29.0,12644.0,0.652059997
9038.0,1722.0,7.3,0.0,46.0,3483.0,0.101864298
23659.0,1218.0,7.1,10.0,33.0,10847.0,0.255191157
4362.0,1581.0,6.2,0.0,43.0,1891.0,0.079483601
55945.0,1248.0,7.1,10.0,33.0,18673.0,0.603435026
2664.0,1330.0,6.2,0.0,36.0,1039.0,0.08445177
749.0,140.0,6.8,0.0,27.0,251.0,0.036105404
36929.0,714.0,7.9,6.0,49.0,12112.0,0.844843821
37830.0,1813.0,7.9,0.0,49.0,13096.0,0.865456463
9485.0,456.0,6.2,0.0,36.0,3418.0,0.300685074
11097.0,150.0,7.4,0.0,23.0,3428.0,0.251162724
11049.0,714.0,8.3,0.0,17.0,4801.0,0.259633086
28666.0,28.0,8.3,6.0,35.0,12215.0,0.475745891
3262.0,1452.0,9.2,0.0,41.0,1087.0,0.210753371
11372.0,1303.0,9.2,0.0,37.0,3923.0,0.165530782
10177.0,857.0,7.0,0.0,25.0,4351.0,0.202661181
15028.0,942.0,7.4,0.0,23.0,4942.0,0.340134578
20845.0,559.0,6.5,0.0,14.0,8272.0,0.411176056
39985.0,1337.0,6.2,0.0,36.0,13009.0,1.267569075
56682.0,327.0,10.5,0.0,48.0,22543.0,1.757744907
44785.0,161.0,8.7,12.0,38.0,14817.0,0.695882974
13561.0,422.0,8.1,0.0,42.0,5242.0,0.230356381
11512.0,125.0,7.0,0.0,3.0,5012.0,0.336136305
21332.0,910.0,7.4,0.0,23.0,7002.0,0.482815465
27943.0,64.0,6.5,0.0,14.0,10051.0,0.551186976
36242.0,578.0,8.3,10.0,17.0,13636.0,0.851626599
27072.0,1204.0,7.1,0.0,33.0,9347.0,0.292004523
13346.0,500.0,8.1,0.0,42.0,5769.0,0.226704244
23141.0,922.0,7.4,0.0,23.0,7631.0,0.523759267
25733.0,269.0,7.8,4.0,5.0,5664.0,0.402108904
17634.0,466.0,5.8,0.0,12.0,5709.0,0.452357987
13308.0,751.0,9.1,0.0,18.0,6010.0,0.451217581
40134.0,471.0,5.8,0.0,12.0,10945.0,1.029541537
13932.0,1494.0,10.5,0.0,48.0,6664.0,0.43204019
6658.0,917.0,7.4,0.0,23.0,2355.0,0.150693107
36501.0,1205.0,7.1,0.0,33.0,12743.0,0.393707782
31166.0,853.0,7.9,4.0,22.0,12279.0,0.448973806
14301.0,1273.0,10.5,0.0,34.0,5591.0,0.73379276
17778.0,136.0,8.1,0.0,42.0,7798.0,0.301989214
7709.0,506.0,5.8,0.0,44.0,2394.0,0.131690026
45068.0,718.0,8.3,19.0,17.0,19614.0,1.05902289
55933.0,54.0,8.7,0.0,38.0,21072.0,0.869103994
32250.0,491.0,6.5,0.0,14.0,11266.0,0.636144293
20105.0,13.0,8.3,6.0,17.0,9676.0,0.472433993
40439.0,1475.0,8.1,0.0,42.0,14308.0,0.686924392
18556.0,263.0,7.8,0.0,5.0,5231.0,0.289959695
16384.0,1195.0,7.3,0.0,46.0,7592.0,0.184658625
15695.0,1616.0,6.2,0.0,43.0,5885.0,0.285991545
22628.0,1755.0,7.3,0.0,46.0,7765.0,0.255032676
39316.0,486.0,9.2,10.0,41.0,13484.0,2.540153134
22601.0,456.0,5.8,0.0,12.0,6173.0,0.579774462
24842.0,733.0,10.5,0.0,48.0,10895.0,0.770366236
32993.0,487.0,7.0,9.0,13.0,12280.0,0.484236109
24578.0,332.0,6.2,0.0,36.0,9672.0,0.779149999
13168.0,244.0,5.8,0.0,12.0,4103.0,0.337793466
71948.0,1242.0,7.1,10.0,33.0,28202.0,0.776046889
6842.0,117.0,7.0,0.0,25.0,2580.0,0.13624917
61971.0,1217.0,7.1,12.0,33.0,23383.0,0.668432782
14874.0,35.0,6.2,0.0,43.0,5354.0,0.271031427
42639.0,6.0,7.0,14.0,25.0,16843.0,0.849097977
7142.0,413.0,6.8,0.0,27.0,2253.0,0.344278763
3221.0,86.0,9.6,0.0,1.0,978.0,0.091724321
36552.0,1597.0,6.2,6.0,43.0,14206.0,0.666044152
4404.0,1002.0,7.0,0.0,25.0,1731.0,0.0876997
38463.0,537.0,7.0,0.0,13.0,12120.0,0.564518942
7634.0,457.0,5.8,0.0,12.0,2733.0,0.195831965
34066.0,152.0,7.3,8.0,46.0,13954.0,0.383946577
26569.0,694.0,8.3,7.0,17.0,12420.0,0.62432722
29144.0,1739.0,7.3,26.0,46.0,8096.0,0.328472349
17560.0,711.0,8.3,0.0,17.0,6812.0,0.412630735
8271.0,112.0,7.1,0.0,24.0,3563.0,0.274174041
19305.0,762.0,9.1,0.0,18.0,7970.0,0.6545503
5236.0,418.0,7.0,0.0,10.0,1924.0,0.072172803
28823.0,55.0,10.5,0.0,48.0,13121.0,0.89381958
30444.0,907.0,7.4,18.0,23.0,10292.0,0.689050911
1866.0,1046.0,9.8,0.0,26.0,618.0,0.09836723
35761.0,511.0,7.0,5.0,13.0,13278.0,0.524861864
21899.0,725.0,8.3,6.0,17.0,11012.0,0.514590003
34786.0,1783.0,10.5,12.0,48.0,15760.0,1.078736006
15902.0,893.0,7.4,4.0,23.0,6077.0,0.35991616
5349.0,237.0,6.2,0.0,43.0,2090.0,0.097468543
4286.0,147.0,7.8,0.0,5.0,1153.0,0.066973877
54539.0,218.0,7.2,6.0,4.0,17014.0,0.494968747
8037.0,1278.0,10.5,0.0,34.0,2809.0,0.412383219
3943.0,650.0,6.8,0.0,16.0,1464.0,0.188245255
9637.0,398.0,7.1,0.0,33.0,4301.0,0.103946793
13987.0,980.0,7.1,0.0,24.0,6251.0,0.463652801
39966.0,911.0,7.4,0.0,23.0,13085.0,0.904566046
53745.0,1282.0,8.3,6.0,35.0,20250.0,0.89196131
13994.0,1521.0,6.2,0.0,43.0,5346.0,0.254996221
67846.0,803.0,7.3,0.0,46.0,19860.0,0.764669743
29763.0,46.0,7.6,4.0,0.0,12285.0,0.615004569
27004.0,705.0,8.3,0.0,17.0,12113.0,0.634548995
69524.0,1198.0,7.1,8.0,33.0,28232.0,0.749901094
24440.0,1104.0,5.6,0.0,28.0,8598.0,0.3543906
980.0,1660.0,5.8,0.0,44.0,313.0,0.016740981
15985.0,1095.0,6.8,0.0,27.0,5337.0,0.77055391
31129.0,1584.0,6.2,10.0,43.0,10851.0,0.567227194
32461.0,336.0,6.9,0.0,9.0,11336.0,0.330716443
4280.0,516.0,6.2,0.0,43.0,1710.0,0.077989411
64135.0,843.0,7.9,6.0,49.0,22912.0,1.467249545
10124.0,29.0,6.9,0.0,15.0,3941.0,0.378509859
7437.0,483.0,9.8,0.0,26.0,2419.0,0.392045599
16939.0,1709.0,7.3,0.0,46.0,5937.0,0.190913846
19596.0,1600.0,6.2,0.0,43.0,7509.0,0.357074885
6191.0,334.0,6.9,0.0,15.0,2307.0,0.231465284
11859.0,64.0,7.1,0.0,33.0,5275.0,0.127913772
12097.0,36.0,9.8,0.0,26.0,3588.0,0.637700096
12086.0,473.0,8.1,0.0,42.0,5181.0,0.205301026
62567.0,576.0,6.5,24.0,14.0,20445.0,1.234159379
56310.0,253.0,7.8,11.0,5.0,14847.0,0.879911103
8726.0,236.0,9.2,0.0,41.0,3292.0,0.563774958
83209.0,872.0,7.9,26.0,22.0,26575.0,1.198699269
20110.0,1587.0,6.2,3.0,43.0,7426.0,0.366440903
9002.0,757.0,7.1,0.0,24.0,4262.0,0.298405842
5463.0,152.0,7.0,0.0,13.0,2358.0,0.080180095
5559.0,682.0,6.8,0.0,16.0,1961.0,0.265395732
13602.0,1769.0,6.9,0.0,47.0,4978.0,0.166063153
36748.0,26.0,7.6,14.0,0.0,15357.0,0.75933837
37620.0,46.0,7.0,9.0,13.0,13965.0,0.552146286
53652.0,136.0,7.0,0.0,25.0,16901.0,1.068406967
16024.0,473.0,10.5,6.0,48.0,7262.0,0.496914442
15096.0,848.0,7.9,5.0,22.0,6571.0,0.217471237
18504.0,54.0,7.0,0.0,25.0,6917.0,0.368482117
39507.0,1235.0,7.1,6.0,33.0,15729.0,0.426131157
35470.0,476.0,7.9,20.0,49.0,11900.0,0.811465523
20388.0,699.0,8.3,0.0,17.0,8780.0,0.479084022
68362.0,1341.0,6.2,24.0,36.0,27601.0,2.167151609
8074.0,151.0,7.0,0.0,3.0,3271.0,0.235750915
11983.0,1657.0,6.2,0.0,43.0,4807.0,0.21835213
14029.0,1201.0,7.1,4.0,33.0,5842.0,0.151319867
18634.0,54.0,7.0,0.0,10.0,6590.0,0.256850271
25571.0,1026.0,7.0,4.0,25.0,11141.0,0.509211857
28601.0,50.0,7.0,0.0,13.0,11469.0,0.419775011
58140.0,64.0,11.7,14.0,45.0,16059.0,1.299634839
22082.0,579.0,6.2,0.0,36.0,9666.0,0.700024017
1308.0,965.0,7.1,0.0,24.0,725.0,0.04335868
28759.0,981.0,7.1,0.0,24.0,11512.0,0.95332744
6162.0,481.0,9.8,0.0,26.0,1820.0,0.324833264
12084.0,64.0,8.3,0.0,17.0,4993.0,0.283953861
